"turnover_count","x","y","distance_ball_moved","ball_movement_speed","percent_distance","pass.angle","pressing_count_1","pressing_count_2","pressing_count_3","play_pattern.name","pass.type.name","right_option","front_option","left_option","back_option","player.name","match_id","position_group","team.name","x_end","y_end","xTurnover","predicted_turnover","cv_fold","risk_category","correct_prediction"
0,40.4,17.3,18.51513,14.78806,-1.633759,-0.865685,0,1,0,"Regular Play","",1,1,1,0,"Player_33272",3773038,"CB","Team_101",52.4,3.2,0.0469843620603716,0,3,"Non-High Risk",TRUE
0,52.2,2.6,12.40161,12.48665,8.341382,-0.01612763,0,0,0,"Regular Play","",1,1,0,1,"Player_4713",3773038,"FB","Team_101",64.6,2.4,0.0590763151274457,0,4,"Non-High Risk",TRUE
0,65,2.2,9.859513,7.668208,12.61601,0.8643703,0,2,0,"Regular Play","",1,1,0,1,"Player_9616",3773038,"WG","Team_101",71.4,9.7,0.0918727392239418,0,3,"Non-High Risk",TRUE
0,19.9,44.9,14.14956,5.069117,-7.480313,2.251056,1,1,1,"From Free Kick","Recovery",1,1,1,1,"Player_4713",3773038,"FB","Team_101",11,55.9,0.159660364116712,0,2,"Non-High Risk",TRUE
1,11,55.9,62.34076,20.98998,60.37085,-0.118983,0,0,1,"From Free Kick","",0,1,0,1,"Player_9623",3773038,"FB","Team_101",72.9,48.5,0.717018532500211,1,2,"High Risk",TRUE
0,47.2,31.6,15.47191,7.49676,-16.06095,-1.720006,1,0,2,"From Free Kick","Recovery",1,1,1,1,"Player_3628",3773038,"CB","Team_34",44.9,16.3,0.182756455887916,0,2,"Non-High Risk",TRUE
1,44.9,13.5,74.70529,8.983243,79.28325,0.5367464,0,0,1,"From Free Kick","",1,1,0,1,"Player_3663",3773038,"CB","Team_34",109.1,51.7,0.555550374824519,1,3,"High Risk",TRUE
1,20.1,67.6,54.98554,18.78489,-3.535703,-1.294495,0,0,1,"From Free Kick","",0,1,1,1,"Player_9623",3773038,"FB","Team_101",35.1,14.7,0.399164603806555,0,2,"Non-High Risk",FALSE
0,89.8,60.8,31.00984,32.49805,-95.49598,-0.9711663,0,1,1,"From Free Kick","",0,1,1,1,"Player_3720",3773038,"WG","Team_34",107.3,35.2,0.337173414473521,0,1,"Non-High Risk",TRUE
0,7,56.5,14.79595,13.58131,-5.132726,-1.733723,0,0,1,"From Goal Kick","",0,1,1,1,"Player_9623",3773038,"FB","Team_101",4.6,41.9,0.167359663969594,0,4,"Non-High Risk",TRUE
0,71.6,10.2,9.688137,12.27655,8.930055,0.1973956,0,1,1,"From Throw In","",1,1,1,0,"Player_3462",3773038,"DM","Team_34",81.1,12.1,0.0465146588283659,0,4,"Non-High Risk",TRUE
1,82.1,11.8,41.63676,19.20926,36.67743,1.860643,0,1,2,"From Throw In","",1,1,0,1,"Player_9607",3773038,"WG","Team_34",70.2,51.7,0.531467444954534,1,3,"High Risk",TRUE
1,48.9,30.6,44.05451,16.92688,65.29131,0.5653365,0,1,1,"From Throw In","",1,1,0,1,"Player_9616",3773038,"WG","Team_101",86.1,54.2,0.550238455357502,1,3,"High Risk",TRUE
0,44.5,53.5,15.55699,12.4354,-15.23323,2.365285,0,0,2,"From Throw In","Recovery",0,1,1,1,"Player_4620",3773038,"FB","Team_34",33.4,64.4,0.287311873252208,0,4,"Non-High Risk",TRUE
0,43.5,56.3,56.34936,20.11597,16.49744,-0.7163258,0,1,0,"From Throw In","",1,1,1,1,"Player_3720",3773038,"WG","Team_34",86,19.3,0.388704750879316,0,4,"Non-High Risk",TRUE
0,86,19.3,16.32728,5.755955,20.53403,1.927416,0,1,1,"From Throw In","",1,1,0,1,"Player_9607",3773038,"WG","Team_34",80.3,34.6,0.125127339542895,0,1,"Non-High Risk",TRUE
1,80.7,36.2,3.026549,13.54112,-3.96454,3.009041,2,1,2,"From Throw In","",0,0,0,1,"Player_3685",3773038,"ST","Team_34",77.7,36.6,0.360759466027042,0,1,"Non-High Risk",FALSE
0,65.7,37.6,19.96923,15.60734,-40.123,-2.552201,0,1,1,"From Throw In","Recovery",1,1,1,1,"Player_3583",3773038,"DM","Team_34",49.1,26.5,0.252276194136689,0,3,"Non-High Risk",TRUE
0,32.6,24.9,15.33949,8.636795,-2.895797,-1.104233,0,1,0,"Regular Play","",1,1,1,1,"Player_3462",3773038,"DM","Team_34",39.5,11.2,0.0306705718592186,0,3,"Non-High Risk",TRUE
0,75.3,13.3,9.980982,6.632036,-15.99759,-1.994107,0,2,0,"Regular Play","",1,1,0,1,"Player_3627",3773038,"FB","Team_34",71.2,4.2,0.0844178192000988,0,4,"Non-High Risk",TRUE
0,71.2,4.2,10.85772,7.079666,4.594325,2.271431,0,0,1,"Regular Play","",1,1,0,1,"Player_9607",3773038,"WG","Team_34",64.2,12.5,0.0449143704269543,0,3,"Non-High Risk",TRUE
0,64.6,12.5,7.532596,8.885261,-8.475776,-1.477732,0,1,1,"Regular Play","",1,1,1,1,"Player_3462",3773038,"DM","Team_34",65.3,5,0.0286951996728273,0,4,"Non-High Risk",TRUE
0,59.6,7.4,29.9528,19.27643,16.76217,1.872486,0,1,1,"Regular Play","",1,1,0,1,"Player_9607",3773038,"WG","Team_34",50.7,36,0.236609228173178,0,1,"Non-High Risk",TRUE
0,48.9,34.4,29.6594,13.95792,6.01709,1.747031,1,0,1,"Regular Play","",1,0,1,1,"Player_3583",3773038,"DM","Team_34",43.7,63.6,0.0994070149673481,0,3,"Non-High Risk",TRUE
0,43.5,63.2,26.53394,15.80378,25.31383,-0.6759181,0,1,0,"Regular Play","",1,1,1,0,"Player_3628",3773038,"CB","Team_34",64.2,46.6,0.0942727253937009,0,3,"Non-High Risk",TRUE
0,65.1,46,10.11187,11.12324,-21.0552,-2.992703,1,0,1,"Regular Play","",1,0,1,1,"Player_3661",3773038,"ST","Team_34",55.1,44.5,0.125916481331726,0,5,"Non-High Risk",TRUE
1,55.1,44.7,34.49551,23.32394,23.50278,-0.4338251,0,0,1,"Regular Play","",1,1,1,1,"Player_3583",3773038,"DM","Team_34",86.4,30.2,0.142314658107835,0,4,"Non-High Risk",FALSE
1,79.9,26.9,15.08807,7.778874,30.93412,1.154591,0,1,1,"Regular Play","Recovery",1,1,0,1,"Player_9607",3773038,"WG","Team_34",86,40.7,0.280936100058738,0,5,"Non-High Risk",FALSE
0,34.1,39.4,18.78643,14.33947,20.98615,-0.09596104,1,0,2,"Regular Play","Recovery",1,1,1,1,"Player_6713",3773038,"CB","Team_101",52.8,37.6,0.207561291842022,0,2,"Non-High Risk",TRUE
0,48.1,37.8,26.33875,17.12988,3.201514,1.773404,0,1,3,"Regular Play","",1,1,1,1,"Player_9620",3773038,"AM","Team_101",42.8,63.6,0.0997275242286457,0,4,"Non-High Risk",TRUE
0,44,68.3,14.68128,9.575581,-14.38362,-2.122898,0,0,1,"Regular Play","",0,1,1,1,"Player_39105",3773038,"WG","Team_101",36.3,55.8,0.0737887861713496,0,4,"Non-High Risk",TRUE
0,36.1,55.9,18.74166,12.65495,-11.70232,-1.731559,0,0,0,"Regular Play","",1,1,1,1,"Player_9623",3773038,"FB","Team_101",33.1,37.4,0.0422161186852944,0,3,"Non-High Risk",TRUE
0,33.9,34.6,20.89593,14.53407,-11.79606,-1.474937,0,0,0,"Regular Play","",1,1,1,0,"Player_6713",3773038,"CB","Team_101",35.9,13.8,0.031466742748598,0,3,"Non-High Risk",TRUE
0,30.7,29,30.94382,22.4607,16.33733,1.421587,0,0,0,"Regular Play","",1,1,1,0,"Player_6713",3773038,"CB","Team_101",35.3,59.6,0.0645739112642012,0,4,"Non-High Risk",TRUE
0,38.2,62.2,28.34255,20.6979,36.06072,0.5125816,0,1,0,"Regular Play","",0,1,1,1,"Player_9623",3773038,"FB","Team_101",62.9,76.1,0.25552924607853,0,1,"Non-High Risk",TRUE
0,82.3,62.6,15.94522,17.02116,8.925255,-0.8519663,0,2,1,"Regular Play","",0,1,1,0,"Player_39105",3773038,"WG","Team_101",92.8,50.6,0.245996774577077,0,5,"Non-High Risk",TRUE
0,92.4,51,25.24064,8.917631,80.71656,0.9344266,1,0,4,"Regular Play","",1,0,0,1,"Player_5718",3773038,"ST","Team_101",107.4,71.3,0.477075621073275,0,5,"Non-High Risk",TRUE
1,108.4,71.7,7.111259,111.4897,-1.474281,-1.514518,0,0,1,"Regular Play","",0,1,1,1,"Player_9620",3773038,"AM","Team_101",108.8,64.6,0.983948080745,1,5,"High Risk",TRUE
0,29.6,46.4,24.88092,13.85781,4.267618,-0.9972855,0,0,3,"From Counter","",1,1,1,1,"Player_3583",3773038,"DM","Team_34",43.1,25.5,0.0382333219464933,0,2,"Non-High Risk",TRUE
0,28.9,51.8,12.89961,12.35684,10.1871,1.05165,0,0,0,"From Free Kick","",0,1,1,0,"Player_6713",3773038,"CB","Team_101",35.3,63,0.0533046345220225,0,2,"Non-High Risk",TRUE
0,35.3,62.8,13.34166,8.356679,-10.29515,-1.987499,0,0,0,"From Free Kick","",0,1,1,1,"Player_9623",3773038,"FB","Team_101",29.9,50.6,0.0807724200531944,0,1,"Non-High Risk",TRUE
0,29.7,45.1,27.58623,22.93613,-10.09649,-1.403264,0,0,1,"From Free Kick","",1,1,1,0,"Player_6713",3773038,"CB","Team_101",34.3,17.9,0.13181172673214,0,1,"Non-High Risk",TRUE
0,35.7,15.3,18.20357,15.02003,20.8306,0.7270985,0,1,0,"From Free Kick","",1,1,1,1,"Player_33272",3773038,"CB","Team_101",49.3,27.4,0.080310704665324,0,3,"Non-High Risk",TRUE
0,48.9,27.6,20.80096,17.60204,-25.78595,-3.131978,0,0,2,"From Free Kick","",1,1,1,1,"Player_4706",3773038,"DM","Team_101",28.1,27.4,0.111009466694152,0,4,"Non-High Risk",TRUE
0,35.7,32.5,18.0801,13.30626,-10.71811,-1.476631,0,0,1,"From Free Kick","",0,1,1,1,"Player_6713",3773038,"CB","Team_101",37.4,14.5,0.0945227767689076,0,2,"Non-High Risk",TRUE
0,40.8,19.3,21.63932,26.27499,26.57557,0.772327,0,0,1,"From Free Kick","",1,1,1,1,"Player_33272",3773038,"CB","Team_101",56.3,34.4,0.171305847516495,0,5,"Non-High Risk",TRUE
0,55.2,22.9,4.167733,6.922696,-1.46172,-1.042722,1,0,3,"From Free Kick","",1,0,1,1,"Player_4129",3773038,"AM","Team_101",57.3,19.3,0.0985464800001955,0,2,"Non-High Risk",TRUE
0,43.4,15.7,14.18344,14.61838,4.028477,-0.5488836,0,0,1,"From Free Kick","",0,1,1,1,"Player_33272",3773038,"CB","Team_101",55.5,8.3,0.110867516365969,0,4,"Non-High Risk",TRUE
1,62.3,19.7,50.66794,14.13077,11.63174,-0.162553,0,0,2,"From Free Kick","",0,1,1,1,"Player_4129",3773038,"AM","Team_101",112.3,11.5,0.352845501793733,0,2,"Non-High Risk",FALSE
0,49.1,43.8,36.02569,17.44334,36.67725,1.069899,0,1,0,"From Kick Off","",1,1,1,1,"Player_4506",3773039,"DM","Team_22",66.4,75.4,0.223050019513583,0,1,"Non-High Risk",TRUE
1,36.4,3.5,11.60172,8.538062,12.48424,0.9445349,0,0,0,"From Goal Kick","",1,1,0,1,"Player_6989",3773039,"WB","Team_22",43.2,12.9,0.0831569780067874,0,2,"Non-High Risk",FALSE
0,50.9,8.2,21.65179,20.43175,7.67616,2.009656,1,1,5,"From Throw In","",1,1,0,1,"Player_3708",3773039,"ST","Team_22",41.7,27.8,0.523202754175265,1,5,"High Risk",FALSE
0,37.5,31.9,29.71683,15.21018,-2.617959,1.93193,1,1,1,"From Throw In","",1,1,1,1,"Player_4619",3773039,"AM","Team_22",27,59.7,0.16133186904655,0,1,"Non-High Risk",TRUE
0,27.2,59.7,25.31482,13.93123,-20.98486,-2.020311,0,0,1,"From Throw In","",0,1,1,0,"Player_3709",3773039,"CB","Team_22",16.2,36.9,0.145032753972825,0,1,"Non-High Risk",TRUE
0,16,36.6,22.70198,19.94203,-11.08676,-1.584011,0,1,0,"From Throw In","",1,1,1,1,"Player_3338",3773039,"CB","Team_22",15.7,13.9,0.116238546385289,0,2,"Non-High Risk",TRUE
0,20.4,14.2,12.38911,20.20139,-2.016684,-1.092709,0,1,0,"From Throw In","",1,1,1,1,"Player_8963",3773039,"CB","Team_22",26.1,3.2,0.0901029709743095,0,2,"Non-High Risk",TRUE
0,26.1,3.2,26.69082,12.69791,26.78923,0.6150231,0,0,2,"From Throw In","",1,1,0,1,"Player_6989",3773039,"WB","Team_22",47.9,18.6,0.177138788744522,0,2,"Non-High Risk",TRUE
0,47.9,18.6,22.0513,9.118047,27.08632,1.125402,0,2,1,"From Throw In","",1,1,0,1,"Player_10960",3773039,"ST","Team_22",57.4,38.5,0.29222742365538,0,1,"Non-High Risk",TRUE
0,71.9,40.2,32.64016,20.18288,-64.25218,-1.715293,0,1,2,"From Free Kick","",0,1,1,0,"Player_3583",3773039,"DM","Team_34",67.2,7.9,0.249242705720285,0,1,"Non-High Risk",TRUE
0,76.3,4.1,28.76734,18.80968,35.10583,0.7214461,0,0,1,"From Free Kick","",1,1,0,1,"Player_3627",3773039,"FB","Team_34",97.9,23.1,0.302737117736005,0,3,"Non-High Risk",TRUE
0,98.6,24.5,7.582216,8.221308,8.214158,2.421522,1,0,1,"From Free Kick","",0,0,0,1,"Player_4809",3773039,"ST","Team_34",92.9,29.5,0.254018378047947,0,1,"Non-High Risk",TRUE
0,92.9,28.4,11.69701,13.29417,16.54161,2.099486,1,1,4,"From Free Kick","",1,0,1,1,"Player_9607",3773039,"WG","Team_34",87,38.5,0.333897302273271,0,4,"Non-High Risk",TRUE
1,89,41.6,19.3706,14.24628,-15.05339,-0.4890463,0,1,1,"From Free Kick","",0,1,1,1,"Player_3583",3773039,"DM","Team_34",106.1,32.5,0.169299743677341,0,4,"Non-High Risk",FALSE
0,14,47.6,3.687818,4.110056,-0.07681438,-1.352127,1,0,2,"Regular Play","Interception",1,1,1,1,"Player_3709",3773039,"CB","Team_22",14.8,44,0.0338138792979573,0,4,"Non-High Risk",TRUE
0,15.4,46.2,31.84164,13.65913,32.81505,-0.0943562,0,1,2,"Regular Play","",0,1,1,1,"Player_3338",3773039,"CB","Team_22",47.1,43.2,0.228645034274422,0,5,"Non-High Risk",TRUE
0,47.1,43.2,7.376313,7.42101,7.292235,1.296221,0,0,2,"Regular Play","",1,1,0,1,"Player_10960",3773039,"ST","Team_22",49.1,50.3,0.0664278404179224,0,4,"Non-High Risk",TRUE
0,53.5,17.1,20.77113,16.22745,-0.8190661,-0.6762447,0,1,0,"Regular Play","Recovery",1,1,0,1,"Player_3663",3773039,"CB","Team_34",69.7,4.1,0.336566841735817,0,2,"Non-High Risk",TRUE
0,28.1,50.3,20.73379,13.39429,-26.98081,-2.729735,0,1,1,"Regular Play","",1,1,1,1,"Player_4506",3773039,"DM","Team_22",9.1,42,0.0690186088209686,0,5,"Non-High Risk",TRUE
0,14.5,15.1,18.60672,18.39025,14.99661,1.090323,0,0,1,"Regular Play","",1,1,0,1,"Player_8963",3773039,"CB","Team_22",23.1,31.6,0.0866830776424378,0,4,"Non-High Risk",TRUE
0,27.2,34,26.87006,15.43908,3.542064,1.712693,1,0,1,"Regular Play","",0,1,1,1,"Player_4506",3773039,"DM","Team_22",23.4,60.6,0.106937402730195,0,5,"Non-High Risk",TRUE
0,31.4,70.2,16.38566,12.93013,-12.32081,-2.080859,0,0,1,"Regular Play","",0,1,1,1,"Player_3709",3773039,"CB","Team_22",23.4,55.9,0.0657322766571607,0,3,"Non-High Risk",TRUE
0,23.4,55.9,13.34541,12.50331,16.77836,0.08251896,0,0,0,"Regular Play","",1,1,1,0,"Player_3338",3773039,"CB","Team_22",36.7,57,0.0284830247773731,0,5,"Non-High Risk",TRUE
1,36.9,56.5,14.90403,7.552277,-21.2036,-2.590817,1,0,2,"Regular Play","",0,1,1,1,"Player_4619",3773039,"AM","Team_22",24.2,48.7,0.0973164047912815,0,1,"Non-High Risk",FALSE
0,28.1,58.6,34.17382,18.97805,24.39218,-0.6879943,0,1,1,"From Kick Off","",1,1,1,1,"Player_3709",3773039,"CB","Team_22",54.5,36.9,0.331657335426155,0,5,"Non-High Risk",TRUE
0,63.6,34,31.4506,13.82029,-31.19244,-1.134169,1,0,3,"From Kick Off","",1,1,0,1,"Player_2954",3773039,"AM","Team_22",76.9,5.5,0.358639133960271,0,3,"Non-High Risk",TRUE
0,70.2,17.1,14.12091,13.26289,-10.45264,-0.9159643,0,1,0,"From Kick Off","",1,1,1,0,"Player_4506",3773039,"DM","Team_22",78.8,5.9,0.077120337764975,0,2,"Non-High Risk",TRUE
0,75.5,6.5,17.55677,21.96949,5.062953,2.404544,1,0,1,"From Kick Off","",1,0,0,1,"Player_6989",3773039,"WB","Team_22",62.5,18.3,0.351882977633007,0,2,"Non-High Risk",TRUE
0,61.9,23,15.25549,12.02326,-7.202374,2.566317,0,1,0,"From Kick Off","",1,1,1,1,"Player_4506",3773039,"DM","Team_22",49.1,31.3,0.0556601656550137,0,2,"Non-High Risk",TRUE
0,52.7,35.8,20.90598,13.39248,-17.70458,-1.373401,0,0,1,"From Kick Off","",1,1,1,0,"Player_3338",3773039,"CB","Team_22",56.8,15.3,0.0701368557121653,0,1,"Non-High Risk",TRUE
0,64.2,17.3,18.52836,12.38096,-0.8494468,2.37146,0,0,2,"From Kick Off","",1,1,1,1,"Player_8963",3773039,"CB","Team_22",50.9,30.2,0.0776124473453871,0,5,"Non-High Risk",TRUE
0,52.4,34.3,23.15794,19.20539,10.46515,1.687653,0,0,1,"From Kick Off","",1,1,1,0,"Player_3338",3773039,"CB","Team_22",49.7,57.3,0.093568843894818,0,1,"Non-High Risk",TRUE
0,49.4,61.2,22.17747,19.55916,23.94343,0.8876049,1,0,1,"From Kick Off","",1,1,1,0,"Player_3709",3773039,"CB","Team_22",63.4,78.4,0.186838514400641,0,1,"Non-High Risk",TRUE
1,67.5,78.2,5.080354,39.40092,13.19441,-0.6316906,1,0,1,"From Kick Off","",0,1,1,1,"Player_6352",3773039,"WB","Team_22",71.6,75.2,0.584712975690038,1,5,"High Risk",TRUE
0,22.8,76.3,27.25014,13.78158,-23.13846,-2.312067,0,1,0,"From Throw In","",0,1,1,1,"Player_3709",3773039,"CB","Team_22",4.4,56.2,0.164928933205493,0,4,"Non-High Risk",TRUE
0,31.7,5.9,16.17189,11.31637,-5.646003,2.536439,0,0,2,"From Throw In","",1,1,0,1,"Player_6989",3773039,"WB","Team_22",18.4,15.1,0.0862960643989042,0,4,"Non-High Risk",TRUE
0,17.4,15.3,17.62555,12.44067,9.923456,1.451367,0,0,0,"From Throw In","",1,1,0,1,"Player_8963",3773039,"CB","Team_22",19.5,32.8,0.0650105003445721,0,1,"Non-High Risk",TRUE
0,20.7,43.5,18.40245,12.02311,11.64369,1.192308,0,0,0,"From Throw In","",1,1,1,1,"Player_3338",3773039,"CB","Team_22",27.5,60.6,0.0403474559379162,0,2,"Non-High Risk",TRUE
1,39.4,62.5,48.40041,17.40817,77.05546,0.091034,0,0,1,"From Throw In","",0,1,1,1,"Player_3709",3773039,"CB","Team_22",87.6,66.9,0.436335583250048,0,4,"Non-High Risk",FALSE
1,32.5,13.2,11.00591,5.277539,-2.571578,-1.078701,0,1,0,"From Throw In","Interception",1,1,0,0,"Player_3663",3773039,"CB","Team_34",37.7,3.5,0.0640341241901815,0,2,"Non-High Risk",FALSE
1,82.4,76.6,24.75823,23.61552,35.16092,-1.060167,0,0,3,"From Throw In","Recovery",0,1,1,1,"Player_6352",3773039,"WB","Team_22",94.5,55,0.7655661698123,1,5,"High Risk",TRUE
0,74.1,57.3,52.29799,11.93817,-139.7291,-1.708908,0,1,1,"From Throw In","",1,1,1,0,"Player_4506",3773039,"DM","Team_22",66.9,5.5,0.0798255348166946,0,3,"Non-High Risk",TRUE
0,66.6,8.8,21.74144,13.66228,4.253801,2.300876,0,0,1,"From Throw In","",1,1,0,1,"Player_6989",3773039,"WB","Team_22",52.1,25,0.108673170444348,0,5,"Non-High Risk",TRUE
0,50.4,28,14.61643,11.37863,5.466917,1.862253,0,0,1,"From Throw In","",1,1,1,1,"Player_8963",3773039,"CB","Team_22",46.2,42,0.0368558237677193,0,3,"Non-High Risk",TRUE
0,47.7,47.9,29.63866,18.34841,16.83222,1.318453,0,0,0,"From Throw In","",1,1,1,0,"Player_3338",3773039,"CB","Team_22",55.1,76.6,0.0783333496149849,0,4,"Non-High Risk",TRUE
1,60.9,77.2,51.30078,16.60542,54.14885,-0.6150377,0,1,0,"From Throw In","",0,1,1,1,"Player_3709",3773039,"CB","Team_22",102.8,47.6,0.475988846804592,0,4,"Non-High Risk",FALSE
1,28.3,71,60.15397,20.98127,75.517,-0.1687015,0,1,0,"From Throw In","",0,1,1,1,"Player_4620",3773039,"FB","Team_34",87.6,60.9,0.704664696501573,1,4,"High Risk",TRUE
0,32.5,19.2,10.20833,6.972336,-10.99137,-2.082652,0,0,2,"From Throw In","Recovery",1,1,1,1,"Player_8963",3773039,"CB","Team_22",27.5,10.3,0.134117898695737,0,4,"Non-High Risk",TRUE
0,25.4,12.6,33.53163,13.46904,-5.181165,2.158799,1,1,1,"From Throw In","",1,1,0,1,"Player_6989",3773039,"WB","Team_22",6.8,40.5,0.223232699112475,0,5,"Non-High Risk",TRUE
0,14,61.2,24.25387,16.53751,26.86288,0.2499786,1,0,1,"From Throw In","",0,1,1,1,"Player_3709",3773039,"CB","Team_22",37.5,67.2,0.248282742766541,0,1,"Non-High Risk",TRUE
0,35.2,66.9,12.84251,6.992944,-15.3257,2.438878,1,0,2,"From Throw In","",0,0,1,1,"Player_4619",3773039,"AM","Team_22",25.4,75.2,0.10248349522567,0,1,"Non-High Risk",TRUE
1,27,74.3,22.40201,9.289207,29.47168,0.01339206,1,0,3,"From Throw In","",0,1,1,1,"Player_6352",3773039,"WB","Team_22",49.4,74.6,0.236272333741929,0,5,"Non-High Risk",FALSE
0,78,3.2,15.28987,20.41136,19.20753,0.7391349,1,0,2,"From Throw In","",1,1,0,1,"Player_3627",3773039,"FB","Team_34",89.3,13.5,0.297807567838407,0,1,"Non-High Risk",TRUE
1,89.3,13.5,4.440721,4.462229,-7.20861,-1.435269,1,0,5,"From Throw In","",1,0,0,1,"Player_4809",3773039,"ST","Team_34",89.9,9.1,0.259173983776005,0,2,"Non-High Risk",FALSE
0,30.8,74.3,20.12958,9.744451,12.4175,-1.08493,0,1,1,"From Throw In","",0,1,1,1,"Player_6352",3773039,"WB","Team_22",40.2,56.5,0.181721256546266,0,2,"Non-High Risk",TRUE
0,41.7,49.3,49.24114,18.27003,-14.8682,-1.09625,0,0,1,"From Throw In","",1,1,1,1,"Player_2954",3773039,"AM","Team_22",64.2,5.5,0.237865947263102,0,4,"Non-High Risk",TRUE
0,70.5,26.6,13.29662,8.439017,-0.72591,2.377468,0,1,0,"From Throw In","",1,1,1,0,"Player_4506",3773039,"DM","Team_22",60.9,35.8,0.0328691271880008,0,2,"Non-High Risk",TRUE
0,63.9,40.5,48.37127,19.13545,79.94835,0.800017,0,0,1,"From Throw In","",1,1,1,1,"Player_3338",3773039,"CB","Team_22",97.6,75.2,0.363713400622768,0,5,"Non-High Risk",TRUE
0,99.8,74.6,18.43285,17.70563,-37.20743,-1.511085,0,1,0,"From Throw In","",0,1,1,1,"Player_6352",3773039,"WB","Team_22",100.9,56.2,0.180725710506724,0,1,"Non-High Risk",TRUE
1,102.2,55,17.14205,7.629151,-115.1654,-0.5734406,1,1,3,"From Throw In","",0,0,1,1,"Player_3708",3773039,"ST","Team_22",116.6,45.7,0.175973603938033,0,3,"Non-High Risk",FALSE
0,88.7,8.8,4.617359,3.77389,7.513457,1.262744,1,0,2,"Regular Play","",0,0,0,1,"Player_3505",3773039,"ST","Team_34",90.1,13.2,0.17046469779834,0,2,"Non-High Risk",TRUE
0,90.6,13.2,10.50428,9.726199,-17.90413,-1.542233,0,0,3,"Regular Play","",0,1,1,1,"Player_4809",3773039,"ST","Team_34",90.9,2.7,0.125466768783755,0,1,"Non-High Risk",TRUE
0,90.9,2.7,14.60308,12.16927,-7.182825,-3.121047,0,1,1,"Regular Play","",1,1,0,1,"Player_3505",3773039,"ST","Team_34",76.3,2.4,0.180751171843092,0,2,"Non-High Risk",TRUE
0,76.3,2.4,11.30398,8.563629,-6.94649,3.11505,0,0,0,"Regular Play","",1,1,0,1,"Player_5111",3773039,"WG","Team_34",65,2.7,0.0300399714809123,0,1,"Non-High Risk",TRUE
0,65,2.7,25.5049,17.71175,-3.028447,2.517697,0,0,0,"Regular Play","",1,1,0,1,"Player_3627",3773039,"FB","Team_34",44.3,17.6,0.089819277210205,0,1,"Non-High Risk",TRUE
0,43.7,16.5,19.38298,18.62815,-1.528274,-0.8145869,0,0,0,"Regular Play","",1,1,1,0,"Player_3663",3773039,"CB","Team_34",57,2.4,0.0571947729697493,0,2,"Non-High Risk",TRUE
0,49.9,3.2,21.19457,6.723713,0.6420707,2.286076,1,0,1,"Regular Play","",1,1,0,1,"Player_3627",3773039,"FB","Team_34",36,19.2,0.0635506599242255,0,3,"Non-High Risk",TRUE
0,23.9,24.5,18.77232,11.74974,-9.544662,2.46186,0,1,0,"Regular Play","",1,1,1,0,"Player_3663",3773039,"CB","Team_34",9.3,36.3,0.0320322194877721,0,4,"Non-High Risk",TRUE
0,48.5,42.9,21.03426,6.574079,-17.69419,-1.513715,1,0,3,"Regular Play","Recovery",1,1,1,1,"Player_3709",3773039,"CB","Team_22",49.7,21.9,0.173876145792628,0,2,"Non-High Risk",TRUE
0,30.2,53.7,16.88816,13.35124,6.500014,1.355981,0,0,0,"Regular Play","",1,1,1,0,"Player_3338",3773039,"CB","Team_22",33.8,70.2,0.025195296434552,0,2,"Non-High Risk",TRUE
0,35.8,71,14.96162,14.26417,-13.74441,-2.199593,0,1,0,"Regular Play","",0,1,1,1,"Player_3709",3773039,"CB","Team_22",27,58.9,0.110633412010398,0,1,"Non-High Risk",TRUE
0,27.5,58,29.4749,14.30242,-14.18481,-1.642104,0,0,0,"Regular Play","",1,1,1,0,"Player_3338",3773039,"CB","Team_22",25.4,28.6,0.0460754494894182,0,2,"Non-High Risk",TRUE
0,69.5,5.9,19.88064,16.92213,8.652507,2.206249,0,1,0,"Regular Play","",1,1,0,1,"Player_6989",3773039,"WB","Team_22",57.7,21.9,0.110740307953439,0,2,"Non-High Risk",TRUE
0,55.4,18.9,12.16963,9.344868,-0.7273162,2.321325,0,0,1,"Regular Play","",1,1,0,1,"Player_4506",3773039,"DM","Team_22",47.1,27.8,0.0331740839566396,0,2,"Non-High Risk",TRUE
0,44.9,33.3,15.49871,9.946956,-8.779854,-1.316428,0,0,0,"Regular Play","",1,1,1,0,"Player_3338",3773039,"CB","Team_22",48.8,18.3,0.0255789137003838,0,1,"Non-High Risk",TRUE
0,49.4,24.2,20.55724,19.48651,6.785702,1.877163,0,1,0,"Regular Play","",1,1,1,1,"Player_8963",3773039,"CB","Team_22",43.2,43.8,0.0699120808137725,0,1,"Non-High Risk",TRUE
0,41.7,49.6,29.21387,14.84187,18.9414,1.206817,0,0,0,"Regular Play","",1,1,1,0,"Player_3338",3773039,"CB","Team_22",52.1,76.9,0.0519442607060139,0,5,"Non-High Risk",TRUE
0,50.1,74.3,15.89371,11.25636,-16.72304,-2.17276,0,1,0,"Regular Play","",0,1,1,1,"Player_3709",3773039,"CB","Team_22",41.1,61.2,0.0926305249313324,0,5,"Non-High Risk",TRUE
0,40.8,54.7,28.13006,17.26912,-15.74232,-1.524566,0,0,0,"Regular Play","",1,1,1,0,"Player_3338",3773039,"CB","Team_22",42.1,26.6,0.055633308693231,0,1,"Non-High Risk",TRUE
