"","turnover_count","x","y","play_pattern.name","distance_ball_moved","ball_movement_speed","percent_distance","pass.type.name","pass.angle","pressing_count_1","pressing_count_2","pressing_count_3","right_option","front_option","left_option","back_option","player.name","match_id","position_group"
"6000",0,69.8,10.9,"From Keeper",16.87987,14.26974,13.83069,"",1.946902,0,0,0,1,1,0,1,"Player_8963",3773039,"CB"
"6001",0,64.5,26.6,"From Keeper",7.44043,6.680947,0.6458433,"",-0.6327488,0,0,0,1,1,1,0,"Player_3338",3773039,"CB"
"6002",0,70.8,13.5,"From Keeper",19.27823,15.57849,-2.242888,"",-0.4450883,0,0,0,1,1,0,1,"Player_8963",3773039,"CB"
"6003",0,87.9,8.8,"From Keeper",18.98894,18.74844,27.92255,"",1.745469,0,1,1,1,1,0,1,"Player_4619",3773039,"AM"
"6004",0,84.6,27.5,"From Keeper",15.6016,15.80796,-31.79472,"",-1.409863,0,1,1,1,1,1,1,"Player_4506",3773039,"DM"
"6005",0,80.8,20.9,"From Keeper",16.80744,15.03307,-7.3968,"",2.776555,0,1,1,1,1,0,1,"Player_4619",3773039,"AM"
"6006",0,63.6,31.6,"From Keeper",37.22633,22.87612,41.37899,"",1.359703,0,0,0,1,1,1,0,"Player_3338",3773039,"CB"
"6007",1,74.9,70.5,"From Keeper",13.6565,11.00026,37.23315,"",0.4145069,0,0,1,0,1,1,1,"Player_3709",3773039,"CB"
"6008",0,50.6,17.1,"From Keeper",63.25322,14.74473,66.04135,"",1.083815,0,0,2,1,1,1,1,"Player_5111",3773039,"WG"
"6009",0,14,31,"From Keeper",16.72603,13.24515,10.67758,"Recovery",-0.4583001,0,0,2,1,1,1,1,"Player_3338",3773039,"CB"
"6010",0,25.1,22.5,"From Keeper",10.75639,11.11349,-8.64556,"",2.849245,1,0,1,0,0,0,1,"Player_4619",3773039,"AM"
"6011",0,14.8,25.6,"From Keeper",15.57947,12.48531,15.35269,"",0.7309067,0,0,2,1,1,1,1,"Player_8963",3773039,"CB"
"6012",0,30.8,42.3,"From Keeper",31.32683,10.7648,34.51183,"",0.7966844,0,0,2,1,1,0,1,"Player_2954",3773039,"AM"
"6013",0,72.5,55.9,"From Keeper",12.45793,14.67346,33.1703,"",-0.09647378,1,1,2,0,0,1,1,"Player_6352",3773039,"WB"
"6014",0,84.9,54.7,"From Keeper",6.718631,8.352517,-26.21999,"",-1.826605,1,0,4,0,0,1,1,"Player_3708",3773039,"ST"
"6015",0,83.2,48.2,"From Keeper",25.87914,19.00998,-55.59079,"",-1.03104,1,0,4,0,0,1,1,"Player_6352",3773039,"WB"
"6016",1,105.9,22.8,"From Keeper",19.5,18.72508,30.85916,"",1.038292,0,1,1,0,1,0,0,"Player_10960",3773039,"ST"
"6017",0,63.9,10.1,"Regular Play",21.18136,10.40251,-2.743116,"",2.486761,0,0,1,1,1,0,1,"Player_6989",3773039,"WB"
"6018",0,47.1,23,"Regular Play",17.12308,13.59327,7.410306,"",1.818608,0,0,0,1,1,1,1,"Player_8963",3773039,"CB"
"6019",0,45.2,42.3,"Regular Play",12.43905,9.548677,-1.580568,"",-1.139512,0,0,0,1,1,1,0,"Player_3338",3773039,"CB"
"6020",0,55.7,25.6,"Regular Play",28.64489,14.7078,-8.70692,"",-0.8076167,0,0,0,1,1,1,1,"Player_8963",3773039,"CB"
"6021",0,79.9,4.3,"Regular Play",24.28703,13.81084,-7.316354,"",2.827654,1,0,1,1,0,0,1,"Player_6989",3773039,"WB"
"6022",0,62.2,17.1,"Regular Play",17.40919,12.55242,-1.755796,"",2.396822,0,0,1,1,1,0,1,"Player_8963",3773039,"CB"
"6023",0,53.2,35.5,"Regular Play",15.40195,14.41439,-11.16339,"",-1.314795,0,0,1,1,1,1,0,"Player_3338",3773039,"CB"
"6024",0,59.5,15.9,"Regular Play",22.68832,16.39298,-1.873136,"",-0.578223,0,0,0,1,1,0,1,"Player_8963",3773039,"CB"
"6025",0,77.5,6.2,"Regular Play",20.01125,14.07444,-11.21681,"",2.996162,0,1,0,1,1,0,1,"Player_4619",3773039,"AM"
"6026",0,57.1,13.2,"Regular Play",20.42988,16.76404,11.42154,"",1.90493,0,0,0,1,1,0,0,"Player_8963",3773039,"CB"
"6027",0,52.1,38.5,"Regular Play",30.71677,16.98203,20.75277,"",1.427058,0,0,0,1,1,1,0,"Player_3338",3773039,"CB"
"6028",0,57.4,68.3,"Regular Play",24.26067,14.16982,-38.89098,"",-2.221717,0,1,1,0,1,1,1,"Player_3709",3773039,"CB"
"6029",0,48.5,42.6,"Regular Play",33.69169,15.05795,20.81158,"",1.340216,0,0,1,1,1,0,1,"Player_3338",3773039,"CB"
"6030",1,62.5,61.7,"Regular Play",50.98431,23.20977,-12.99188,"",-0.8770626,0,1,1,1,1,0,1,"Player_2954",3773039,"AM"
"6031",0,83.2,5.9,"From Throw In",14.42671,10.41057,12.99614,"",2.133804,0,0,1,1,1,0,1,"Player_8963",3773039,"CB"
"6032",0,71.1,12.1,"From Throw In",17.53625,12.10246,3.692421,"",2.356194,0,1,1,1,1,0,0,"Player_4506",3773039,"DM"
"6033",0,52.4,28.6,"From Throw In",26.11685,15.24032,1.786736,"",1.976191,0,1,0,0,1,1,1,"Player_3338",3773039,"CB"
"6034",0,49.1,54.7,"From Throw In",23.51276,22.9926,42.64743,"",0.09797589,0,0,0,1,1,1,0,"Player_3709",3773039,"CB"
"6035",0,71.6,57,"From Throw In",22.48755,13.95346,-61.42653,"",2.80156,1,1,3,0,1,1,1,"Player_3708",3773039,"ST"
"6036",1,55.9,66.3,"From Throw In",40.55133,22.07854,2.694484,"",-1.066333,0,0,1,0,1,1,0,"Player_3338",3773039,"CB"
"6037",0,56.7,42.9,"Regular Play",16.70449,15.39452,19.13884,"",-0.2914568,0,1,1,0,1,1,1,"Player_9607",3773039,"WG"
"6038",0,72.7,38.1,"Regular Play",26.82126,8.974697,-21.87221,"",-0.9176013,0,1,3,0,1,1,1,"Player_3505",3773039,"ST"
"6039",0,92.9,25.6,"Regular Play",34.86345,16.57786,65.08466,"",0.9772249,0,1,3,1,1,1,1,"Player_3462",3773039,"DM"
"6040",0,35.2,76,"Regular Play",18.02471,15.47997,12.5902,"",-1.092261,0,0,2,0,1,1,1,"Player_6352",3773039,"WB"
"6041",0,41.7,57,"Regular Play",20.76247,13.25198,-26.45667,"",-2.198885,0,1,2,1,1,0,1,"Player_4506",3773039,"DM"
"6042",0,55.7,25.6,"Regular Play",14.34225,10.74973,15.14807,"",1.494024,0,0,2,1,1,0,1,"Player_8963",3773039,"CB"
"6043",0,56.8,43.8,"Regular Play",39.53796,15.61467,-21.34015,"",-1.010857,0,0,2,1,1,1,1,"Player_2954",3773039,"AM"
"6044",0,76.9,7.3,"Regular Play",24.07592,20.59255,37.11342,"",1.218832,0,1,0,1,1,0,1,"Player_6989",3773039,"WB"
"6045",0,83.2,32.2,"Regular Play",10.64707,15.82277,11.99758,"",2.059649,0,2,1,1,1,0,1,"Player_4619",3773039,"AM"
"6046",0,82.4,40.8,"Regular Play",27.85821,12.69234,81.24957,"",1.052541,0,1,1,1,1,0,1,"Player_2954",3773039,"AM"
"6047",0,95.6,12.1,"Regular Play",7.21734,17.40309,-13.04531,"",-1.640129,1,1,1,1,1,1,0,"Player_4506",3773039,"DM"
"6048",0,92.6,7.3,"Regular Play",26.22003,20.01353,23.67566,"",2.212772,1,0,2,0,0,0,1,"Player_8963",3773039,"CB"
"6049",0,76.6,27.2,"Regular Play",19.49872,16.20764,-41.15275,"",-2.039031,0,0,1,1,1,1,1,"Player_2954",3773039,"AM"
"6050",0,68.1,9.8,"Regular Play",17.87316,14.09087,2.810906,"",-0.2952081,0,0,1,1,1,0,0,"Player_8963",3773039,"CB"
"6051",0,85.2,4.6,"Regular Play",20.00025,17.92071,28.08567,"",1.670962,0,1,0,1,1,0,1,"Player_6989",3773039,"WB"
"6052",0,80.5,30.5,"Regular Play",32.81235,14.25939,46.40534,"",1.598229,1,0,2,1,1,0,1,"Player_2954",3773039,"AM"
"6053",0,99.2,73.3,"Regular Play",13.28533,21.24959,-34.39597,"",-1.868742,0,1,1,0,1,1,1,"Player_6352",3773039,"WB"
"6054",0,90.9,56.7,"Regular Play",14.57978,14.12229,-94.17263,"",-2.687147,0,1,2,1,1,1,1,"Player_3708",3773039,"ST"
"6055",0,79.4,52.6,"Regular Play",21.41588,12.94877,-65.68716,"",-1.768192,0,0,1,1,1,1,1,"Player_4506",3773039,"DM"
"6056",0,74.9,31.3,"Regular Play",14.32515,13.73528,29.47542,"",1.251253,0,0,1,1,1,0,1,"Player_8963",3773039,"CB"
"6057",0,74.4,44.6,"Regular Play",13.00961,10.53111,-25.42097,"",-1.532354,0,1,0,1,1,1,1,"Player_4506",3773039,"DM"
"6058",0,82.9,27.5,"Regular Play",27.69043,18.40453,-41.71307,"",-0.954745,0,0,1,1,1,0,1,"Player_8963",3773039,"CB"
"6059",0,107.8,12.3,"Regular Play",11.19732,11.9144,6.133085,"",2.842437,1,1,1,1,0,0,1,"Player_6989",3773039,"WB"
"6060",1,97.1,20.9,"Regular Play",24.03019,18.1246,42.06693,"",1.013961,0,1,1,1,1,0,0,"Player_2954",3773039,"AM"
"6061",1,21.8,55.3,"Regular Play",21.80138,7.031185,24.84201,"",-0.09647378,1,0,3,0,1,1,1,"Player_3505",3773039,"ST"
"6062",0,78.5,16.5,"Regular Play",32.71361,14.30716,-11.7018,"",-0.3526885,0,0,2,1,1,0,0,"Player_8963",3773039,"CB"
"6063",1,97.6,11.8,"Regular Play",42.90746,20.57547,75.88441,"",1.589442,1,0,1,1,1,0,0,"Player_2954",3773039,"AM"
"6064",0,88.8,42.3,"From Corner",23.19483,10.38689,41.83741,"Recovery",1.700499,0,1,0,1,1,1,0,"Player_4506",3773039,"DM"
"6065",0,84.4,70.7,"From Corner",12.25439,10.27634,36.26749,"",0.4745961,0,1,0,1,1,1,1,"Player_6989",3773039,"WB"
"6066",0,95.3,76.3,"From Corner",30.70016,15.35917,-128.5259,"",-1.933761,0,1,0,0,1,1,1,"Player_2954",3773039,"AM"
"6067",0,65.3,9.1,"From Goal Kick",18.30874,9.980469,25.64937,"",1.063167,1,0,2,1,1,0,1,"Player_3505",3773039,"ST"
"6068",0,73.3,41.3,"From Free Kick",39.84683,19.08082,-8.020249,"",-0.4658923,0,0,1,0,1,1,0,"Player_4620",3773039,"FB"
"6069",1,108.9,23.4,"From Free Kick",14.2436,11.02323,20.18565,"",0.9048271,1,0,2,0,0,0,1,"Player_3628",3773039,"CB"
"6070",0,84.1,60.6,"Regular Play",14.08581,8.780067,-45.66448,"",2.310999,1,1,1,0,1,0,0,"Player_3708",3773039,"ST"
"6071",0,77.8,70.5,"Regular Play",38.03012,21.5488,-83.91197,"",-1.702653,0,0,0,0,1,1,1,"Player_4506",3773039,"DM"
"6072",0,82.4,30.8,"Regular Play",11.04355,13.41174,-0.3357988,"",2.523449,1,0,2,1,1,1,1,"Player_2954",3773039,"AM"
"6073",0,72.5,40.5,"Regular Play",29.1122,13.77449,9.341922,"",1.792446,0,1,1,1,1,1,0,"Player_4506",3773039,"DM"
"6074",0,67.8,73.9,"Regular Play",18.82817,9.354976,-25.14112,"",-2.027318,0,1,0,0,1,1,1,"Player_3709",3773039,"CB"
"6075",0,63.6,59.5,"Regular Play",19.14158,13.25957,42.42927,"",-0.189199,1,0,2,1,1,1,1,"Player_3338",3773039,"CB"
"6076",0,82.4,55.9,"Regular Play",19.9905,12.6112,-88.68029,"",-2.680182,1,0,3,1,1,1,1,"Player_3708",3773039,"ST"
"6077",0,64.5,46.7,"Regular Play",20.40882,10.25169,-28.83364,"",-1.541393,0,0,1,1,1,0,1,"Player_4506",3773039,"DM"
"6078",0,68.6,26.3,"Regular Play",25.73908,15.21242,-26.43077,"",-1.063698,0,0,0,1,1,1,1,"Player_8963",3773039,"CB"
"6079",1,83.8,13.5,"Regular Play",27.04089,17.66299,34.08983,"",0.651637,0,1,0,1,1,0,1,"Player_6989",3773039,"WB"
"6080",1,86.5,39.8,"From Corner",8.489994,4.820385,-9.515727,"Recovery",-0.7520772,1,0,2,0,1,0,1,"Player_4506",3773039,"DM"
"6081",0,27.4,46.1,"From Corner",32.39383,7.386951,29.20318,"Recovery",0.8815916,0,1,1,1,1,0,1,"Player_3505",3773039,"ST"
"6082",0,64.2,71.9,"From Throw In",25.77014,11.91192,62.83637,"",-0.07379571,1,0,1,0,1,1,0,"Player_3583",3773039,"DM"
"6083",1,89.9,70,"From Throw In",10.11929,4.857031,-9.102549,"",1.249046,2,0,3,0,0,1,1,"Player_3505",3773039,"ST"
"6084",0,44.1,4.6,"From Throw In",12.73185,9.488168,14.41161,"",0.5727532,0,1,3,1,1,0,1,"Player_6989",3773039,"WB"
"6085",0,79.6,38.8,"Regular Play",10.14347,10.21503,18.56008,"Recovery",0.1683901,0,1,1,1,1,1,1,"Player_3462",3773039,"DM"
"6086",0,88.7,41.6,"Regular Play",13.04837,11.65887,3.993954,"",2.280254,1,0,3,1,0,1,1,"Player_4809",3773039,"ST"
"6087",0,80.2,51.8,"Regular Play",18.3807,13.51523,52.83847,"",0.9360001,1,0,1,1,1,1,1,"Player_3583",3773039,"DM"
"6088",0,91.4,66.6,"Regular Play",10.38701,7.018255,-70.19676,"",2.725323,0,0,1,0,1,1,1,"Player_9607",3773039,"WG"
"6089",1,90.1,65.3,"Regular Play",9.381365,49.42321,3.283294,"",-1.021236,0,0,2,1,1,1,1,"Player_4620",3773039,"FB"
"6090",0,8.8,10.9,"Regular Play",18.2784,9.199296,16.4713,"Recovery",0.723462,0,1,0,1,1,0,0,"Player_6989",3773039,"WB"
"6091",1,27.5,32.5,"Regular Play",20.91722,12.74111,17.24166,"",1.162766,1,0,2,1,1,1,1,"Player_4506",3773039,"DM"
"6092",1,69.4,47.9,"Regular Play",30.95238,18.41463,45.21196,"",-0.05818667,0,0,2,1,1,1,1,"Player_3462",3773039,"DM"
"6093",1,19.8,34,"Regular Play",5.420332,8.96256,3.668563,"Recovery",-0.5214344,1,0,1,1,1,1,1,"Player_3338",3773039,"CB"
"6094",1,25.4,30.2,"Regular Play",2.236068,66.41523,-2.630931,"",-2.677945,1,0,1,1,1,1,1,"Player_8963",3773039,"CB"
"6095",0,20.4,31.3,"Regular Play",8.348653,14.8104,7.804846,"Recovery",0.9728273,1,1,1,1,1,1,1,"Player_3338",3773039,"CB"
"6096",0,26.4,44.9,"Regular Play",23.08354,14.86289,9.982035,"",1.365754,0,0,0,1,1,1,1,"Player_4619",3773039,"AM"
"6097",0,37.9,72.4,"Regular Play",12.2654,8.102947,7.684379,"",-1.150916,0,0,0,0,1,1,1,"Player_6352",3773039,"WB"
"6098",0,50.1,58,"Regular Play",15.24336,11.94126,10.37449,"",1.236598,0,0,0,1,1,1,1,"Player_4619",3773039,"AM"
"6099",0,55.1,72.4,"Regular Play",12.98384,8.272014,-26.37432,"",-2.932113,0,0,1,0,1,1,1,"Player_6352",3773039,"WB"
"6100",0,43.2,68.3,"Regular Play",15.86852,10.28659,-17.14935,"",-2.181522,0,0,0,0,1,1,0,"Player_3709",3773039,"CB"
"6101",0,34.4,50.3,"Regular Play",21.8799,13.52364,-8.173016,"",-1.442473,0,0,0,1,1,1,0,"Player_3338",3773039,"CB"
"6102",0,41.4,25.6,"Regular Play",21.48977,14.65655,6.353631,"",1.805617,0,0,0,1,1,0,1,"Player_8963",3773039,"CB"
"6103",0,37.2,46.5,"Regular Play",22.31435,15.78588,-7.447961,"",-1.3356,0,0,0,1,1,1,0,"Player_3338",3773039,"CB"
"6104",0,52.7,19.8,"Regular Play",20.26154,11.10957,6.497343,"",1.965967,0,0,1,1,1,0,1,"Player_8963",3773039,"CB"
"6105",0,50.9,43.5,"Regular Play",20.70604,12.67064,8.122962,"",1.594946,0,0,1,1,1,1,1,"Player_3338",3773039,"CB"
"6106",0,52.9,69.7,"Regular Play",9.881295,11.02308,9.29698,"",0.9434881,0,1,0,1,1,1,1,"Player_3709",3773039,"CB"
"6107",0,58.9,77.7,"Regular Play",5.664804,9.642498,12.65542,"",-0.3608368,0,1,1,0,1,1,1,"Player_4619",3773039,"AM"
"6108",1,70.5,76.9,"Regular Play",14.76652,20.84468,7.688777,"",-1.475845,0,2,1,0,1,1,1,"Player_3709",3773039,"CB"
"6109",1,48.2,17.9,"Regular Play",17.76739,5.959472,-22.58628,"Recovery",-2.115077,0,1,2,0,1,1,1,"Player_3583",3773039,"DM"
"6110",0,83.5,53.7,"From Throw In",42.81413,16.02229,-145.9805,"",-1.363781,0,0,3,1,1,1,1,"Player_3708",3773039,"ST"
"6111",0,89.1,22.2,"From Throw In",12.79414,10.62139,-20.69793,"",-2.653474,1,0,2,0,1,0,1,"Player_6989",3773039,"WB"
"6112",0,78.5,12.6,"From Throw In",11.12879,9.324969,4.527976,"",-0.07194767,0,1,0,1,1,0,0,"Player_4506",3773039,"DM"
"6113",0,84.4,8.5,"From Throw In",18.40435,19.33894,8.879758,"",2.402316,0,0,1,1,1,0,1,"Player_2954",3773039,"AM"
"6114",0,72.5,24.2,"From Throw In",17.90112,10.31107,10.05497,"",2.071926,0,0,2,1,1,0,1,"Player_4506",3773039,"DM"
"6115",0,72.2,50,"From Throw In",39.05099,15.87623,0.4726387,"",-0.441887,1,1,1,1,1,1,1,"Player_3338",3773039,"CB"
"6116",1,32.7,5.2,"From Kick Off",76.06116,12.27708,57.07832,"",0.289316,1,0,1,1,1,0,0,"Player_3663",3773039,"CB"
"6117",1,28.7,24.8,"From Kick Off",53.84459,17.69685,16.29358,"",-0.4619865,0,0,1,1,1,1,1,"Player_8963",3773039,"CB"
"6118",1,60.9,7.1,"From Throw In",13.87408,17.1098,13.19273,"",0.2327415,0,3,1,0,1,0,1,"Player_4619",3773039,"AM"
"6119",0,53.5,70.3,"Regular Play",7.066116,6.642635,-7.411235,"",2.040773,0,2,2,1,1,1,1,"Player_3628",3773039,"CB"
"6120",1,49.6,75.8,"Regular Play",2.158703,13.76654,3.582047,"",0.2337432,1,0,2,0,1,1,0,"Player_4620",3773039,"FB"
"6121",1,77.4,71.3,"From Throw In",7.723341,6.137425,-20.33302,"",-2.420327,0,3,1,0,1,1,1,"Player_3505",3773039,"ST"
"6122",1,48.5,13.9,"From Throw In",10.82405,7.842859,-5.161538,"Recovery",-1.090621,1,0,4,0,0,0,1,"Player_4619",3773039,"AM"
"6123",0,66.6,75.8,"From Throw In",7.580237,9.683492,4.805445,"Recovery",-1.425168,1,0,3,0,1,1,1,"Player_9607",3773039,"WG"
"6124",0,69.2,67.8,"From Throw In",7.424958,8.393691,-15.64909,"",2.365718,1,1,3,0,1,1,1,"Player_3583",3773039,"DM"
"6125",1,64.2,75.2,"From Throw In",44.91603,10.15383,70.46119,"",0.09811792,0,2,1,0,1,1,1,"Player_9607",3773039,"WG"
"6126",0,106.9,20.4,"From Free Kick",13.88524,9.642531,-28.48302,"",-1.773842,0,1,2,1,1,1,1,"Player_9607",3773039,"WG"
"6127",0,63.6,63.6,"From Free Kick",9.404786,8.397138,15.70178,"",-0.6115971,0,0,1,1,1,1,1,"Player_4620",3773039,"FB"
"6128",0,71.3,58.2,"From Free Kick",16.03777,12.98661,5.446994,"",1.502154,0,0,2,1,1,1,1,"Player_3462",3773039,"DM"
"6129",0,80.2,74.6,"From Free Kick",16.79673,16.1507,-10.87059,"",-1.678166,0,1,0,0,1,1,1,"Player_3583",3773039,"DM"
"6130",0,78.4,57.6,"From Free Kick",10.90413,16.77138,-0.4928277,"",1.764595,0,1,2,1,1,1,1,"Player_4620",3773039,"FB"
"6131",0,73.3,70.3,"From Free Kick",11.67776,12.03802,-35.00282,"",2.708587,0,1,2,0,1,1,1,"Player_3583",3773039,"DM"
"6132",0,62.7,75.2,"From Free Kick",27.90161,18.3721,62.16108,"",0.01075227,0,1,1,0,1,1,1,"Player_3628",3773039,"CB"
"6133",0,65.9,58.2,"From Free Kick",32.76858,10.02441,-58.27971,"",-1.871314,1,0,2,1,0,1,1,"Player_3462",3773039,"DM"
"6134",0,57.9,20.1,"From Free Kick",21.42265,13.34692,-11.90072,"",-1.015166,0,0,1,1,1,1,0,"Player_3627",3773039,"FB"
"6135",0,17.1,44,"From Free Kick",37.73274,10.64141,23.742,"",-0.5276929,1,1,3,0,1,1,1,"Player_6352",3773039,"WB"
"6136",1,71.6,11.2,"From Free Kick",34.93566,16.81261,37.83306,"",0.4854111,0,0,0,1,1,0,1,"Player_3708",3773039,"ST"
"6137",1,49.1,16.5,"From Free Kick",11.56936,9.992258,5.318525,"Recovery",-0.3901369,1,0,1,1,1,1,1,"Player_8963",3773039,"CB"
"6138",0,69.7,64.8,"From Free Kick",11.32166,11.78461,-26.79411,"Recovery",-2.393677,0,1,3,0,1,1,1,"Player_3505",3773039,"ST"
"6139",0,61.2,57.6,"From Free Kick",38.61567,11.63815,58.3446,"",-0.1928247,0,1,1,1,1,1,1,"Player_3583",3773039,"DM"
"6140",0,14.5,40.2,"Regular Play",24.35775,14.92297,21.61752,"Recovery",0.8376761,0,0,2,0,1,1,1,"Player_3709",3773039,"CB"
"6141",0,48.2,70.2,"Regular Play",11.88486,13.97777,-14.11663,"",-2.242909,0,0,1,0,1,0,1,"Player_6352",3773039,"WB"
"6142",0,42.4,55,"Regular Play",29.26055,13.98201,-26.563,"",-1.766851,0,0,2,1,1,1,1,"Player_4506",3773039,"DM"
"6143",0,40.5,27.2,"Regular Play",15.52417,11.81088,1.803722,"",1.953695,0,0,0,1,1,1,1,"Player_8963",3773039,"CB"
"6144",0,35.8,47.6,"Regular Play",14.40069,11.02482,-5.492796,"",-1.45247,0,0,0,1,1,1,0,"Player_3338",3773039,"CB"
"6145",0,42.4,29.2,"Regular Play",33.2453,15.6052,-3.978767,"",-0.8556449,0,0,0,1,1,1,1,"Player_8963",3773039,"CB"
"6146",0,63.1,5.9,"Regular Play",20.96187,9.692239,-11.93149,"",2.871157,1,0,1,1,0,0,1,"Player_6989",3773039,"WB"
"6147",0,41.4,20,"Regular Play",13.18484,11.7893,3.169929,"",1.959753,0,0,0,1,1,0,1,"Player_8963",3773039,"CB"
"6148",0,38.8,40.5,"Regular Play",14.20458,9.163758,-4.215736,"",-1.277991,0,0,0,1,1,1,0,"Player_3338",3773039,"CB"
"6149",1,55.1,11.8,"Regular Play",15.44345,13.69912,3.774156,"",-0.4201967,1,0,2,1,1,0,1,"Player_8963",3773039,"CB"
"6150",0,54.5,75.8,"Regular Play",23.4079,25.97666,31.98389,"",-0.7702936,0,0,3,0,1,1,1,"Player_4620",3773039,"FB"
"6151",1,45.5,67.5,"Regular Play",28.3556,14.32177,38.05077,"Recovery",-0.4762652,0,1,0,0,1,1,0,"Player_3628",3773039,"CB"
"6152",1,49.4,25.6,"Regular Play",14.15097,8.62135,-15.47389,"Recovery",-1.655698,0,1,3,1,1,1,1,"Player_4506",3773039,"DM"
"6153",1,71.9,68.6,"Regular Play",2.247221,4.633674,-5.862534,"Interception",2.578276,1,0,2,0,0,1,1,"Player_4620",3773039,"FB"
"6154",0,71.9,60.1,"Regular Play",21.46462,19.80497,-17.41687,"Recovery",-1.321298,1,2,2,0,0,1,1,"Player_4620",3773039,"FB"
"6155",0,81,16.5,"Regular Play",15.00966,9.621579,-16.44918,"",-1.008666,0,0,2,1,1,1,1,"Player_5111",3773039,"WG"
"6156",0,89,20.6,"Regular Play",10.91284,10.10448,0.8932074,"",2.665651,0,1,1,1,1,1,1,"Player_3627",3773039,"FB"
"6157",0,81.9,23.6,"Regular Play",20.68647,15.33989,-30.74592,"",-1.189392,0,1,2,1,1,1,1,"Player_3583",3773039,"DM"
"6158",0,36.9,51.5,"From Keeper",14.87616,17.95189,22.20027,"",0.279223,0,0,1,1,1,1,1,"Player_4506",3773039,"DM"
"6159",0,52.1,56.2,"From Keeper",9.610411,10.77739,-18.82341,"",-2.931953,1,0,2,0,0,1,1,"Player_2954",3773039,"AM"
"6160",0,48.8,52.9,"From Keeper",22.3,12.10815,2.195913,"",1.570796,1,2,1,1,1,1,1,"Player_4506",3773039,"DM"
"6161",0,56.2,76.9,"From Keeper",13.49741,8.598548,-27.16497,"",-2.970354,0,0,2,0,1,1,1,"Player_6352",3773039,"WB"
"6162",0,39.1,73.6,"From Keeper",13.90863,12.99622,-9.798863,"",-2.040875,0,0,0,0,1,1,0,"Player_3709",3773039,"CB"
"6163",0,35,56.2,"From Keeper",30.8099,12.245,-8.178694,"",-1.371491,0,0,0,1,1,1,0,"Player_3338",3773039,"CB"
"6164",0,48.8,22.5,"From Keeper",24.18781,19.75676,-5.583359,"",-0.8644122,0,0,0,1,1,1,1,"Player_8963",3773039,"CB"
"6165",1,65.1,5.2,"From Keeper",5.575841,54.25975,6.861433,"",0.5681047,1,0,2,1,0,0,1,"Player_6989",3773039,"WB"
"6166",0,43.7,52.1,"From Keeper",20.18044,10.16367,5.811691,"",1.481482,0,0,2,1,1,1,1,"Player_3462",3773039,"DM"
"6167",0,63.9,2.1,"From Keeper",27.87723,17.50938,37.00968,"Recovery",1.073454,0,0,1,1,1,0,1,"Player_6989",3773039,"WB"
"6168",0,97.6,29.2,"From Keeper",24.1514,22.49739,63.46279,"",1.458767,0,2,2,1,1,1,1,"Player_3708",3773039,"ST"
"6169",0,116.9,69.5,"From Corner",7.155418,6.402136,32.26059,"",2.677945,0,0,1,0,1,0,1,"Player_6352",3773039,"WB"
"6170",0,110.5,72.7,"From Corner",17.5,16.35297,28.67093,"",-2.498092,0,0,1,0,1,1,1,"Player_2954",3773039,"AM"
"6171",0,89.9,41.3,"From Corner",22.22993,12.38965,-71.70422,"Recovery",-1.462623,0,0,1,1,1,1,0,"Player_4619",3773039,"AM"
"6172",1,116.1,11.5,"From Throw In",5.080354,18.20576,8.847638,"",1.748889,1,1,2,0,0,0,1,"Player_3708",3773039,"ST"
"6173",0,113.9,16.2,"From Throw In",8.0399,12.39708,15.25483,"Recovery",1.670465,1,2,1,0,0,0,1,"Player_3708",3773039,"ST"
"6174",0,65,19.8,"Regular Play",6.850547,9.013878,10.42546,"",0.5880026,0,0,1,1,1,1,1,"Player_3583",3773039,"DM"
"6175",0,70.7,23.6,"Regular Play",27.66261,19.97139,-22.17161,"",-0.9135578,0,2,0,1,1,1,1,"Player_5111",3773039,"WG"
"6176",0,90.1,2.9,"Regular Play",9.9,9.166675,-4.313131,"",3.141593,0,1,0,1,1,0,1,"Player_3627",3773039,"FB"
"6177",0,78.4,5.2,"Regular Play",9.849365,10.70583,5.375485,"",2.291537,0,1,0,1,1,0,0,"Player_3583",3773039,"DM"
"6178",0,72.4,12.4,"Regular Play",25.04496,15.34224,15.06774,"",2.025516,0,1,1,1,1,1,1,"Player_5111",3773039,"WG"
"6179",0,61.4,34.9,"Regular Play",19.73854,9.186605,-9.760835,"",2.323948,1,0,1,1,1,1,0,"Player_3462",3773039,"DM"
"6180",0,47.3,49.3,"Regular Play",26.2103,18.72166,28.93445,"",0.9753864,0,0,0,1,1,1,0,"Player_3628",3773039,"CB"
"6181",1,64.4,69.5,"Regular Play",35.45152,21.56954,69.61224,"",-0.3333468,0,0,1,0,1,1,1,"Player_4620",3773039,"FB"
"6182",1,37.5,1.9,"Regular Play",31.74035,23.85782,21.91645,"",0.05043039,0,1,0,1,1,0,1,"Player_3627",3773039,"FB"
"6183",0,69.2,8.5,"From Throw In",45.62072,14.78263,51.68055,"",1.452151,0,2,1,1,1,0,1,"Player_3462",3773039,"DM"
"6184",0,96.1,43.2,"From Throw In",14.93352,10.42293,-0.5308202,"",-0.0670136,2,1,4,0,1,1,1,"Player_4620",3773039,"FB"
"6185",0,51.8,7.3,"Regular Play",19.41649,14.38233,3.590006,"",2.173084,0,0,1,1,1,0,1,"Player_6989",3773039,"WB"
